irn,vendor_gstin,invoice_date,taxable_value
INV-008914,24AAACB2894G1ZQ,2026-02-04,561750
INV-008915,19AABCU9603R1ZX,2026-02-05,563125
INV-008916,06AAECS1234B1Z7,2026-02-06,564500
INV-008917,09AAKCS4456L1ZR,2026-02-07,570000
INV-008918,32AACCT2456M1ZP,2026-02-08,567250
INV-008919,INVALID_GSTIN_A,2026-02-09,568625
INV-008920,27AAPFU0939F1Z5,2026-02-10,570000
INV-008921,07BBPFU0939F1Z2,2026-02-11,571375
INV-008922,33CCPFU0939F1Z1,2026-02-12,572750
INV-008923,29ABCDE1234F1Z5,2026-02-13,574125
INV-008924,24AAACB2894G1ZQ,2026-02-14,575500
INV-008925,19AABCU9603R1ZX,2026-02-15,576875
INV-008926,06AAECS1234B1Z7,2026-02-16,578250
INV-008927,09AAKCS4456L1ZR,2026-02-17,579625
INV-008928,32AACCT2456M1ZP,2026-02-18,581000
INV-008929,INVALID_GSTIN_A,2026-02-19,582375
INV-008930,27AAPFU0939F1Z5,2026-02-20,583750
INV-008931,07BBPFU0939F1Z2,2026-02-21,585125
INV-008932,33CCPFU0939F1Z1,2026-02-22,586500
INV-008933,29ABCDE1234F1Z5,2026-02-23,587875
INV-008934,24AAACB2894G1ZQ,2026-02-24,589250
INV-008935,19AABCU9603R1ZX,2026-02-25,590625
INV-008936,06AAECS1234B1Z7,2026-02-26,592000
INV-008937,09AAKCS4456L1ZR,2026-02-27,593375
INV-008938,32AACCT2456M1ZP,2026-02-28,594750
INV-008939,INVALID_GSTIN_A,2026-03-01,596125
INV-008940,27AAPFU0939F1Z5,2026-03-02,597500
INV-008941,07BBPFU0939F1Z2,2026-03-03,598875
INV-008942,33CCPFU0939F1Z1,2026-03-04,600250
INV-008943,29ABCDE1234F1Z5,2026-03-05,601625
INV-008944,24AAACB2894G1ZQ,2026-03-06,603000
INV-008945,19AABCU9603R1ZX,2026-03-07,604375
INV-008946,06AAECS1234B1Z7,2026-03-08,605750
INV-008947,09AAKCS4456L1ZR,2026-03-09,607125
INV-008948,32AACCT2456M1ZP,2026-03-10,608500
INV-008949,INVALID_GSTIN_A,2026-03-11,609875
INV-008950,27AAPFU0939F1Z5,2026-03-12,611250
INV-008951,07BBPFU0939F1Z2,2026-03-13,612625
INV-008952,33CCPFU0939F1Z1,2026-03-14,614000
INV-008953,29ABCDE1234F1Z5,2026-03-15,615375
INV-008954,24AAACB2894G1ZQ,2026-03-16,620000
INV-008955,19AABCU9603R1ZX,2026-03-17,618125
INV-008956,06AAECS1234B1Z7,2026-03-18,619500
INV-008957,09AAKCS4456L1ZR,2026-03-19,620875
INV-008958,32AACCT2456M1ZP,2026-03-20,622250
INV-008959,INVALID_GSTIN_A,2026-03-21,623625
INV-008960,27AAPFU0939F1Z5,2026-03-22,625000
INV-008961,07BBPFU0939F1Z2,2026-03-23,626375
INV-008962,33CCPFU0939F1Z1,2026-03-24,627750
INV-008963,29ABCDE1234F1Z5,2026-03-25,629125
INV-008964,24AAACB2894G1ZQ,2026-03-26,630500
INV-008965,19AABCU9603R1ZX,2026-03-27,631875
INV-008966,06AAECS1234B1Z7,2026-03-28,633250
INV-008967,09AAKCS4456L1ZR,2026-03-29,634625
INV-008968,32AACCT2456M1ZP,2026-03-30,636000
INV-008969,INVALID_GSTIN_A,2026-03-31,637375
INV-008970,27AAPFU0939F1Z5,2026-04-01,638750
INV-008971,07BBPFU0939F1Z2,2026-04-02,640125
INV-008972,33CCPFU0939F1Z1,2026-04-03,641500
INV-008973,29ABCDE1234F1Z5,2026-04-04,642875
INV-008974,24AAACB2894G1ZQ,2026-04-05,644250
INV-008975,19AABCU9603R1ZX,2026-04-06,645625
INV-008976,06AAECS1234B1Z7,2026-04-07,647000
INV-008977,09AAKCS4456L1ZR,2026-04-08,648375
INV-008978,32AACCT2456M1ZP,2026-04-09,649750
INV-008979,INVALID_GSTIN_A,2026-04-10,651125
INV-008980,27AAPFU0939F1Z5,2026-04-11,652500
INV-008981,07BBPFU0939F1Z2,2026-04-12,653875
INV-008982,33CCPFU0939F1Z1,2026-04-13,655250
INV-008983,29ABCDE1234F1Z5,2026-04-14,656625
INV-008984,24AAACB2894G1ZQ,2026-04-15,658000
INV-008985,19AABCU9603R1ZX,2026-04-16,659375
INV-008986,06AAECS1234B1Z7,2026-04-17,660750
INV-008987,09AAKCS4456L1ZR,2026-04-18,662125
INV-008988,32AACCT2456M1ZP,2026-04-19,663500
INV-008989,INVALID_GSTIN_A,2026-04-20,664875
INV-008990,27AAPFU0939F1Z5,2026-04-21,666250
INV-008991,07BBPFU0939F1Z2,2026-04-22,670000
INV-008992,33CCPFU0939F1Z1,2026-04-23,669000
INV-008993,29ABCDE1234F1Z5,2026-04-24,670375
INV-008994,24AAACB2894G1ZQ,2026-04-25,671750
INV-008995,19AABCU9603R1ZX,2026-04-26,673125
INV-008996,06AAECS1234B1Z7,2026-04-27,674500
INV-008997,09AAKCS4456L1ZR,2026-04-28,675875
INV-008998,32AACCT2456M1ZP,2026-04-29,677250
INV-008999,INVALID_GSTIN_A,2026-04-30,678625
INV-009000,27AAPFU0939F1Z5,2026-01-01,680000
INV-009001,07BBPFU0939F1Z2,2026-01-02,681375
INV-009002,33CCPFU0939F1Z1,2026-01-03,682750
INV-009003,29ABCDE1234F1Z5,2026-01-04,684125
INV-009004,24AAACB2894G1ZQ,2026-01-05,685500
INV-009005,19AABCU9603R1ZX,2026-01-06,686875
INV-009006,06AAECS1234B1Z7,2026-01-07,688250
INV-009007,09AAKCS4456L1ZR,2026-01-08,689625
INV-009008,32AACCT2456M1ZP,2026-01-09,691000
INV-009009,INVALID_GSTIN_A,2026-01-10,692375
INV-009010,27AAPFU0939F1Z5,2026-01-11,693750
INV-009011,07BBPFU0939F1Z2,2026-01-12,695125
INV-009012,33CCPFU0939F1Z1,2026-01-13,696500
INV-009013,29ABCDE1234F1Z5,2026-01-14,697875
INV-009014,24AAACB2894G1ZQ,2026-01-15,699250
INV-009015,19AABCU9603R1ZX,2026-01-16,700625
INV-009016,06AAECS1234B1Z7,2026-01-17,702000
INV-009017,09AAKCS4456L1ZR,2026-01-18,703375
INV-009018,32AACCT2456M1ZP,2026-01-19,704750
INV-009019,INVALID_GSTIN_A,2026-01-20,706125
INV-009020,27AAPFU0939F1Z5,2026-01-21,707500
INV-009021,07BBPFU0939F1Z2,2026-01-22,708875
INV-009022,33CCPFU0939F1Z1,2026-01-23,710250
INV-009023,29ABCDE1234F1Z5,2026-01-24,711625
INV-009024,24AAACB2894G1ZQ,2026-01-25,713000
INV-009025,19AABCU9603R1ZX,2026-01-26,714375
INV-009026,06AAECS1234B1Z7,2026-01-27,715750
INV-009027,09AAKCS4456L1ZR,2026-01-28,717125
INV-009028,32AACCT2456M1ZP,2026-01-29,720000
INV-009029,INVALID_GSTIN_A,2026-01-30,719875
INV-009030,27AAPFU0939F1Z5,2026-01-31,721250
INV-009031,07BBPFU0939F1Z2,2026-02-01,722625
INV-009032,33CCPFU0939F1Z1,2026-02-02,724000
INV-009033,29ABCDE1234F1Z5,2026-02-03,725375
INV-009034,24AAACB2894G1ZQ,2026-02-04,726750
INV-009035,19AABCU9603R1ZX,2026-02-05,728125
INV-009036,06AAECS1234B1Z7,2026-02-06,729500
INV-009037,09AAKCS4456L1ZR,2026-02-07,730875
INV-009038,32AACCT2456M1ZP,2026-02-08,732250
INV-009039,INVALID_GSTIN_A,2026-02-09,733625
INV-009040,27AAPFU0939F1Z5,2026-02-10,735000
INV-009041,07BBPFU0939F1Z2,2026-02-11,736375
INV-009042,33CCPFU0939F1Z1,2026-02-12,737750
INV-009043,29ABCDE1234F1Z5,2026-02-13,739125
INV-009044,24AAACB2894G1ZQ,2026-02-14,740500
INV-009045,19AABCU9603R1ZX,2026-02-15,741875
INV-009046,06AAECS1234B1Z7,2026-02-16,743250
INV-009047,09AAKCS4456L1ZR,2026-02-17,744625
INV-009048,32AACCT2456M1ZP,2026-02-18,746000
INV-009049,INVALID_GSTIN_A,2026-02-19,747375
INV-009050,27AAPFU0939F1Z5,2026-02-20,748750
INV-009051,07BBPFU0939F1Z2,2026-02-21,750125
INV-009052,33CCPFU0939F1Z1,2026-02-22,751500
INV-009053,29ABCDE1234F1Z5,2026-02-23,752875
INV-009054,24AAACB2894G1ZQ,2026-02-24,754250
INV-009055,19AABCU9603R1ZX,2026-02-25,755625
INV-009056,06AAECS1234B1Z7,2026-02-26,757000
INV-009057,09AAKCS4456L1ZR,2026-02-27,758375
INV-009058,32AACCT2456M1ZP,2026-02-28,759750
INV-009059,INVALID_GSTIN_A,2026-03-01,761125
INV-009060,27AAPFU0939F1Z5,2026-03-02,762500
INV-009061,07BBPFU0939F1Z2,2026-03-03,763875
INV-009062,33CCPFU0939F1Z1,2026-03-04,765250
INV-009063,29ABCDE1234F1Z5,2026-03-05,766625
INV-009064,24AAACB2894G1ZQ,2026-03-06,768000
INV-009065,19AABCU9603R1ZX,2026-03-07,770000
INV-009066,06AAECS1234B1Z7,2026-03-08,770750
INV-009067,09AAKCS4456L1ZR,2026-03-09,772125
INV-009068,32AACCT2456M1ZP,2026-03-10,773500
INV-009069,INVALID_GSTIN_A,2026-03-11,774875
INV-009070,27AAPFU0939F1Z5,2026-03-12,776250
INV-009071,07BBPFU0939F1Z2,2026-03-13,777625
INV-009072,33CCPFU0939F1Z1,2026-03-14,779000
INV-009073,29ABCDE1234F1Z5,2026-03-15,780375
INV-009074,24AAACB2894G1ZQ,2026-03-16,781750
INV-009075,19AABCU9603R1ZX,2026-03-17,783125
INV-009076,06AAECS1234B1Z7,2026-03-18,784500
INV-009077,09AAKCS4456L1ZR,2026-03-19,785875
INV-009078,32AACCT2456M1ZP,2026-03-20,787250
INV-009079,INVALID_GSTIN_A,2026-03-21,788625
INV-009080,27AAPFU0939F1Z5,2026-03-22,790000
INV-009081,07BBPFU0939F1Z2,2026-03-23,791375
INV-009082,33CCPFU0939F1Z1,2026-03-24,792750
INV-009083,29ABCDE1234F1Z5,2026-03-25,794125
INV-009084,24AAACB2894G1ZQ,2026-03-26,795500
INV-009085,19AABCU9603R1ZX,2026-03-27,796875
INV-009086,06AAECS1234B1Z7,2026-03-28,798250
INV-009087,09AAKCS4456L1ZR,2026-03-29,799625
INV-009088,32AACCT2456M1ZP,2026-03-30,801000
INV-009089,INVALID_GSTIN_A,2026-03-31,802375
INV-009090,27AAPFU0939F1Z5,2026-04-01,803750
INV-009091,07BBPFU0939F1Z2,2026-04-02,805125
INV-009092,33CCPFU0939F1Z1,2026-04-03,806500
INV-009093,29ABCDE1234F1Z5,2026-04-04,807875
INV-009094,24AAACB2894G1ZQ,2026-04-05,809250
INV-009095,19AABCU9603R1ZX,2026-04-06,810625
INV-009096,06AAECS1234B1Z7,2026-04-07,812000
INV-009097,09AAKCS4456L1ZR,2026-04-08,813375
INV-009098,32AACCT2456M1ZP,2026-04-09,814750
INV-009099,INVALID_GSTIN_A,2026-04-10,816125
INV-009100,27AAPFU0939F1Z5,2026-04-11,817500
INV-009101,07BBPFU0939F1Z2,2026-04-12,818875
INV-009102,33CCPFU0939F1Z1,2026-04-13,820000
INV-009103,29ABCDE1234F1Z5,2026-04-14,821625
INV-009104,24AAACB2894G1ZQ,2026-04-15,823000
INV-009105,19AABCU9603R1ZX,2026-04-16,824375
INV-009106,06AAECS1234B1Z7,2026-04-17,825750
INV-009107,09AAKCS4456L1ZR,2026-04-18,827125
INV-009108,32AACCT2456M1ZP,2026-04-19,828500
INV-009109,INVALID_GSTIN_A,2026-04-20,829875
INV-009109,27AAPFU0939F1Z5,2026-04-21,831250
INV-009111,07BBPFU0939F1Z2,2026-04-22,832625
INV-009112,33CCPFU0939F1Z1,2026-04-23,834000
INV-009113,29ABCDE1234F1Z5,2026-04-24,835375
INV-009114,24AAACB2894G1ZQ,2026-04-25,836750
INV-009115,19AABCU9603R1ZX,2026-04-26,838125
INV-009116,06AAECS1234B1Z7,2026-04-27,839500
INV-009117,09AAKCS4456L1ZR,2026-04-28,840875
INV-009118,32AACCT2456M1ZP,2026-04-29,842250
INV-009119,INVALID_GSTIN_A,2026-04-30,843625
INV-009120,27AAPFU0939F1Z5,2026-01-01,845000
INV-009121,07BBPFU0939F1Z2,2026-01-02,846375
INV-009122,33CCPFU0939F1Z1,2026-01-03,847750
INV-009123,29ABCDE1234F1Z5,2026-01-04,849125
INV-009124,24AAACB2894G1ZQ,2026-01-05,850500
INV-009125,19AABCU9603R1ZX,2026-01-06,851875
INV-009126,06AAECS1234B1Z7,2026-01-07,853250
INV-009127,09AAKCS4456L1ZR,2026-01-08,854625
INV-009128,32AACCT2456M1ZP,2026-01-09,856000
INV-009129,INVALID_GSTIN_A,2026-01-10,857375
INV-009130,27AAPFU0939F1Z5,2026-01-11,858750
INV-009131,07BBPFU0939F1Z2,2026-01-12,860125
INV-009132,33CCPFU0939F1Z1,2026-01-13,861500
INV-009133,29ABCDE1234F1Z5,2026-01-14,862875
INV-009134,24AAACB2894G1ZQ,2026-01-15,864250
INV-009135,19AABCU9603R1ZX,2026-01-16,865625
INV-009136,06AAECS1234B1Z7,2026-01-17,867000
INV-009137,09AAKCS4456L1ZR,2026-01-18,868375
INV-009138,32AACCT2456M1ZP,2026-01-19,869750
INV-009139,INVALID_GSTIN_A,2026-01-20,870000
INV-009140,27AAPFU0939F1Z5,2026-01-21,872500
INV-009141,07BBPFU0939F1Z2,2026-01-22,873875
INV-009142,33CCPFU0939F1Z1,2026-01-23,875250
INV-009143,29ABCDE1234F1Z5,2026-01-24,876625
INV-009144,24AAACB2894G1ZQ,2026-01-25,878000
INV-009145,19AABCU9603R1ZX,2026-01-26,879375
INV-009146,06AAECS1234B1Z7,2026-01-27,880750
INV-009147,09AAKCS4456L1ZR,2026-01-28,882125
INV-009148,32AACCT2456M1ZP,2026-01-29,883500
INV-009149,INVALID_GSTIN_A,2026-01-30,884875
INV-009150,27AAPFU0939F1Z5,2026-01-31,886250
INV-009151,07BBPFU0939F1Z2,2026-02-01,887625
INV-009152,33CCPFU0939F1Z1,2026-02-02,889000
INV-009153,29ABCDE1234F1Z5,2026-02-03,890375
INV-009154,24AAACB2894G1ZQ,2026-02-04,891750
INV-009155,19AABCU9603R1ZX,2026-02-05,893125
INV-009156,06AAECS1234B1Z7,2026-02-06,894500
INV-009157,09AAKCS4456L1ZR,2026-02-07,895875
INV-009158,32AACCT2456M1ZP,2026-02-08,897250
INV-009159,INVALID_GSTIN_A,2026-02-09,898625
INV-009160,27AAPFU0939F1Z5,2026-02-10,900000
INV-009161,07BBPFU0939F1Z2,2026-02-11,901375
INV-009162,33CCPFU0939F1Z1,2026-02-12,902750
INV-009163,29ABCDE1234F1Z5,2026-02-13,904125
INV-009164,24AAACB2894G1ZQ,2026-02-14,5500
INV-009165,19AABCU9603R1ZX,2026-02-15,6875
INV-009166,06AAECS1234B1Z7,2026-02-16,8250
INV-009167,09AAKCS4456L1ZR,2026-02-17,9625
INV-009168,32AACCT2456M1ZP,2026-02-18,11000
INV-009169,INVALID_GSTIN_A,2026-02-19,12375
INV-009170,27AAPFU0939F1Z5,2026-02-20,13750
INV-009171,07BBPFU0939F1Z2,2026-02-21,15125
INV-009172,33CCPFU0939F1Z1,2026-02-22,16500
INV-009173,29ABCDE1234F1Z5,2026-02-23,17875
INV-009174,24AAACB2894G1ZQ,2026-02-24,19250
INV-009175,19AABCU9603R1ZX,2026-02-25,20625
INV-009176,06AAECS1234B1Z7,2026-02-26,20000
INV-009177,09AAKCS4456L1ZR,2026-02-27,23375
INV-009178,32AACCT2456M1ZP,2026-02-28,24750
INV-009179,INVALID_GSTIN_A,2026-03-01,26125
INV-009180,27AAPFU0939F1Z5,2026-03-02,27500
INV-009181,07BBPFU0939F1Z2,2026-03-03,28875
INV-009182,33CCPFU0939F1Z1,2026-03-04,30250
INV-009183,29ABCDE1234F1Z5,2026-03-05,31625
INV-009184,24AAACB2894G1ZQ,2026-03-06,33000
INV-009185,19AABCU9603R1ZX,2026-03-07,34375
INV-009186,06AAECS1234B1Z7,2026-03-08,35750
INV-009187,09AAKCS4456L1ZR,2026-03-09,37125
INV-009188,32AACCT2456M1ZP,2026-03-10,38500
INV-009189,INVALID_GSTIN_A,2026-03-11,39875
INV-009190,27AAPFU0939F1Z5,2026-03-12,41250
INV-009191,07BBPFU0939F1Z2,2026-03-13,42625
INV-009192,33CCPFU0939F1Z1,2026-03-14,44000
INV-009193,29ABCDE1234F1Z5,2026-03-15,45375
INV-009194,24AAACB2894G1ZQ,2026-03-16,46750
INV-009195,19AABCU9603R1ZX,2026-03-17,48125
INV-009196,06AAECS1234B1Z7,2026-03-18,49500
INV-009197,09AAKCS4456L1ZR,2026-03-19,50875
INV-009198,32AACCT2456M1ZP,2026-03-20,52250
INV-009199,INVALID_GSTIN_A,2026-03-21,53625
INV-009200,27AAPFU0939F1Z5,2026-03-22,55000
INV-009201,07BBPFU0939F1Z2,2026-03-23,56375
INV-009202,33CCPFU0939F1Z1,2026-03-24,57750
INV-009203,29ABCDE1234F1Z5,2026-03-25,59125
INV-009204,24AAACB2894G1ZQ,2026-03-26,60500
INV-009205,19AABCU9603R1ZX,2026-03-27,61875
INV-009206,06AAECS1234B1Z7,2026-03-28,63250
INV-009207,09AAKCS4456L1ZR,2026-03-29,64625
INV-009208,32AACCT2456M1ZP,2026-03-30,66000
INV-009209,INVALID_GSTIN_A,2026-03-31,67375
INV-009210,27AAPFU0939F1Z5,2026-04-01,68750
INV-009211,07BBPFU0939F1Z2,2026-04-02,70125
INV-009212,33CCPFU0939F1Z1,2026-04-03,71500
INV-009213,29ABCDE1234F1Z5,2026-04-04,70000
INV-009214,24AAACB2894G1ZQ,2026-04-05,74250
INV-009215,19AABCU9603R1ZX,2026-04-06,75625
INV-009216,06AAECS1234B1Z7,2026-04-07,77000
INV-009217,09AAKCS4456L1ZR,2026-04-08,78375
INV-009218,32AACCT2456M1ZP,2026-04-09,79750
INV-009219,INVALID_GSTIN_A,2026-04-10,81125
INV-009220,27AAPFU0939F1Z5,2026-04-11,82500
INV-009221,07BBPFU0939F1Z2,2026-04-12,83875
INV-009222,33CCPFU0939F1Z1,2026-04-13,85250
INV-009223,29ABCDE1234F1Z5,2026-04-14,86625
INV-009224,24AAACB2894G1ZQ,2026-04-15,88000
INV-009225,19AABCU9603R1ZX,2026-04-16,89375
INV-009226,06AAECS1234B1Z7,2026-04-17,90750
INV-009227,09AAKCS4456L1ZR,2026-04-18,92125
INV-009228,32AACCT2456M1ZP,2026-04-19,93500
INV-009229,INVALID_GSTIN_A,2026-04-20,94875
INV-009230,27AAPFU0939F1Z5,2026-04-21,96250
INV-009231,07BBPFU0939F1Z2,2026-04-22,97625
INV-009232,33CCPFU0939F1Z1,2026-04-23,99000
INV-009233,29ABCDE1234F1Z5,2026-04-24,100375
INV-009234,24AAACB2894G1ZQ,2026-04-25,101750
INV-009235,19AABCU9603R1ZX,2026-04-26,103125
INV-009236,06AAECS1234B1Z7,2026-04-27,104500
INV-009237,09AAKCS4456L1ZR,2026-04-28,105875
INV-009238,32AACCT2456M1ZP,2026-04-29,107250
INV-009239,INVALID_GSTIN_A,2026-04-30,108625
INV-009240,27AAPFU0939F1Z5,2026-01-01,110000
INV-009241,07BBPFU0939F1Z2,2026-01-02,111375
INV-009242,33CCPFU0939F1Z1,2026-01-03,112750
INV-009243,29ABCDE1234F1Z5,2026-01-04,114125
INV-009244,24AAACB2894G1ZQ,2026-01-05,115500
INV-009245,19AABCU9603R1ZX,2026-01-06,116875
INV-009246,06AAECS1234B1Z7,2026-01-07,118250
INV-009247,09AAKCS4456L1ZR,2026-01-08,119625
INV-009248,32AACCT2456M1ZP,2026-01-09,121000
INV-009249,INVALID_GSTIN_A,2026-01-10,122375
INV-009250,27AAPFU0939F1Z5,2026-01-11,120000
INV-009251,07BBPFU0939F1Z2,2026-01-12,125125
INV-009252,33CCPFU0939F1Z1,2026-01-13,126500
INV-009253,29ABCDE1234F1Z5,2026-01-14,127875
INV-009254,24AAACB2894G1ZQ,2026-01-15,129250
INV-009255,19AABCU9603R1ZX,2026-01-16,130625
INV-009256,06AAECS1234B1Z7,2026-01-17,132000
INV-009257,09AAKCS4456L1ZR,2026-01-18,133375
INV-009258,32AACCT2456M1ZP,2026-01-19,134750
INV-009259,INVALID_GSTIN_A,2026-01-20,136125
INV-009260,27AAPFU0939F1Z5,2026-01-21,137500
INV-009261,07BBPFU0939F1Z2,2026-01-22,138875
INV-009262,33CCPFU0939F1Z1,2026-01-23,140250
INV-009263,29ABCDE1234F1Z5,2026-01-24,141625
INV-009264,24AAACB2894G1ZQ,2026-01-25,143000
INV-009265,19AABCU9603R1ZX,2026-01-26,144375
INV-009266,06AAECS1234B1Z7,2026-01-27,145750
INV-009267,09AAKCS4456L1ZR,2026-01-28,147125
INV-009268,32AACCT2456M1ZP,2026-01-29,148500
INV-009269,INVALID_GSTIN_A,2026-01-30,149875
INV-009270,27AAPFU0939F1Z5,2026-01-31,151250
INV-009271,07BBPFU0939F1Z2,2026-02-01,152625
INV-009272,33CCPFU0939F1Z1,2026-02-02,154000
INV-009273,29ABCDE1234F1Z5,2026-02-03,155375
INV-009274,24AAACB2894G1ZQ,2026-02-04,156750
INV-009275,19AABCU9603R1ZX,2026-02-05,158125
INV-009276,06AAECS1234B1Z7,2026-02-06,159500
INV-009277,09AAKCS4456L1ZR,2026-02-07,160875
INV-009278,32AACCT2456M1ZP,2026-02-08,162250
INV-009279,INVALID_GSTIN_A,2026-02-09,163625
INV-009280,27AAPFU0939F1Z5,2026-02-10,165000
INV-009281,07BBPFU0939F1Z2,2026-02-11,166375
INV-009282,33CCPFU0939F1Z1,2026-02-12,167750
INV-009283,29ABCDE1234F1Z5,2026-02-13,169125
INV-009284,24AAACB2894G1ZQ,2026-02-14,170500
INV-009285,19AABCU9603R1ZX,2026-02-15,171875
INV-009286,06AAECS1234B1Z7,2026-02-16,173250
INV-009287,09AAKCS4456L1ZR,2026-02-17,170000
INV-009288,32AACCT2456M1ZP,2026-02-18,176000
INV-009289,INVALID_GSTIN_A,2026-02-19,177375
INV-009290,27AAPFU0939F1Z5,2026-02-20,178750
INV-009291,07BBPFU0939F1Z2,2026-02-21,180125
INV-009292,33CCPFU0939F1Z1,2026-02-22,181500
INV-009293,29ABCDE1234F1Z5,2026-02-23,182875
INV-009294,24AAACB2894G1ZQ,2026-02-24,184250
INV-009295,19AABCU9603R1ZX,2026-02-25,185625
INV-009296,06AAECS1234B1Z7,2026-02-26,187000
INV-009297,09AAKCS4456L1ZR,2026-02-27,188375
INV-009298,32AACCT2456M1ZP,2026-02-28,189750
INV-009299,INVALID_GSTIN_A,2026-03-01,191125
INV-009300,27AAPFU0939F1Z5,2026-03-02,192500
INV-009301,07BBPFU0939F1Z2,2026-03-03,193875
INV-009302,33CCPFU0939F1Z1,2026-03-04,195250
INV-009303,29ABCDE1234F1Z5,2026-03-05,196625
INV-009304,24AAACB2894G1ZQ,2026-03-06,198000
INV-009305,19AABCU9603R1ZX,2026-03-07,199375
INV-009306,06AAECS1234B1Z7,2026-03-08,200750
INV-009307,09AAKCS4456L1ZR,2026-03-09,202125
INV-009308,32AACCT2456M1ZP,2026-03-10,203500
INV-009309,INVALID_GSTIN_A,2026-03-11,204875
INV-009310,27AAPFU0939F1Z5,2026-03-12,206250
INV-009311,07BBPFU0939F1Z2,2026-03-13,207625
INV-009312,33CCPFU0939F1Z1,2026-03-14,209000
INV-009313,29ABCDE1234F1Z5,2026-03-15,210375
INV-009314,24AAACB2894G1ZQ,2026-03-16,211750
INV-009315,19AABCU9603R1ZX,2026-03-17,213125
INV-009316,06AAECS1234B1Z7,2026-03-18,214500
INV-009317,09AAKCS4456L1ZR,2026-03-19,215875
INV-009318,32AACCT2456M1ZP,2026-03-20,217250
INV-009319,INVALID_GSTIN_A,2026-03-21,218625
INV-009320,27AAPFU0939F1Z5,2026-03-22,220000
INV-009321,07BBPFU0939F1Z2,2026-03-23,221375
INV-009322,33CCPFU0939F1Z1,2026-03-24,222750
INV-009323,29ABCDE1234F1Z5,2026-03-25,224125
INV-009324,24AAACB2894G1ZQ,2026-03-26,230000
INV-009325,19AABCU9603R1ZX,2026-03-27,226875
INV-009326,06AAECS1234B1Z7,2026-03-28,228250
INV-009327,09AAKCS4456L1ZR,2026-03-29,229625
INV-009328,32AACCT2456M1ZP,2026-03-30,231000
INV-009329,INVALID_GSTIN_A,2026-03-31,232375
INV-009330,27AAPFU0939F1Z5,2026-04-01,233750
INV-009331,07BBPFU0939F1Z2,2026-04-02,235125
INV-009332,33CCPFU0939F1Z1,2026-04-03,236500
INV-009333,29ABCDE1234F1Z5,2026-04-04,237875
INV-009334,24AAACB2894G1ZQ,2026-04-05,239250
INV-009335,19AABCU9603R1ZX,2026-04-06,240625
INV-009336,06AAECS1234B1Z7,2026-04-07,242000
INV-009337,09AAKCS4456L1ZR,2026-04-08,243375
INV-009338,32AACCT2456M1ZP,2026-04-09,244750
INV-009339,INVALID_GSTIN_A,2026-04-10,246125
INV-009340,27AAPFU0939F1Z5,2026-04-11,247500
INV-009341,07BBPFU0939F1Z2,2026-04-12,248875
INV-009342,33CCPFU0939F1Z1,2026-04-13,250250
INV-009343,29ABCDE1234F1Z5,2026-04-14,251625
INV-009344,24AAACB2894G1ZQ,2026-04-15,253000
INV-009345,19AABCU9603R1ZX,2026-04-16,254375
INV-009346,06AAECS1234B1Z7,2026-04-17,255750
INV-009347,09AAKCS4456L1ZR,2026-04-18,257125
INV-009348,32AACCT2456M1ZP,2026-04-19,258500
INV-009349,INVALID_GSTIN_A,2026-04-20,259875
INV-009350,27AAPFU0939F1Z5,2026-04-21,261250
INV-009351,07BBPFU0939F1Z2,2026-04-22,262625
INV-009352,33CCPFU0939F1Z1,2026-04-23,264000
INV-009353,29ABCDE1234F1Z5,2026-04-24,265375
INV-009354,24AAACB2894G1ZQ,2026-04-25,266750
INV-009355,19AABCU9603R1ZX,2026-04-26,268125
INV-009356,06AAECS1234B1Z7,2026-04-27,269500
INV-009357,09AAKCS4456L1ZR,2026-04-28,270875
INV-009358,32AACCT2456M1ZP,2026-04-29,272250
INV-009359,INVALID_GSTIN_A,2026-04-30,273625
INV-009360,27AAPFU0939F1Z5,2026-01-01,275000
INV-009361,07BBPFU0939F1Z2,2026-01-02,280000
INV-009362,33CCPFU0939F1Z1,2026-01-03,277750
INV-009363,29ABCDE1234F1Z5,2026-01-04,279125
INV-009364,24AAACB2894G1ZQ,2026-01-05,280500
INV-009365,19AABCU9603R1ZX,2026-01-06,281875
INV-009366,06AAECS1234B1Z7,2026-01-07,283250
INV-009367,09AAKCS4456L1ZR,2026-01-08,284625
INV-009368,32AACCT2456M1ZP,2026-01-09,286000
INV-009369,INVALID_GSTIN_A,2026-01-10,287375
INV-009370,27AAPFU0939F1Z5,2026-01-11,288750
INV-009371,07BBPFU0939F1Z2,2026-01-12,290125
INV-009372,33CCPFU0939F1Z1,2026-01-13,291500
INV-009373,29ABCDE1234F1Z5,2026-01-14,292875
INV-009374,24AAACB2894G1ZQ,2026-01-15,294250
INV-009375,19AABCU9603R1ZX,2026-01-16,295625
INV-009376,06AAECS1234B1Z7,2026-01-17,297000
INV-009377,09AAKCS4456L1ZR,2026-01-18,298375
INV-009378,32AACCT2456M1ZP,2026-01-19,299750
INV-009379,INVALID_GSTIN_A,2026-01-20,301125
INV-009380,27AAPFU0939F1Z5,2026-01-21,302500
INV-009381,07BBPFU0939F1Z2,2026-01-22,303875
INV-009382,33CCPFU0939F1Z1,2026-01-23,305250
INV-009383,29ABCDE1234F1Z5,2026-01-24,306625
INV-009384,24AAACB2894G1ZQ,2026-01-25,308000
INV-009385,19AABCU9603R1ZX,2026-01-26,309375
